"","x"
"4927",1511.94215414077
"4928",1515.16036735985
"4929",1508.76624878185
"4930",1515.44933532213
"4931",1524.92694759595
"4932",1476.34674825535
"4933",1499.59499257013
"4934",1493.41124193559
"4935",1493.82173294884
"4936",1468.50544145366
"4937",1485.98663454326
"4938",1498.76237871789
"4939",1491.11485813817
"4940",1509.13283681164
"4941",1520.99021113564
"4942",1476.44977414764
"4943",1511.30052670114
"4944",1498.26168931229
"4945",1482.151230904
"4946",1489.78664778019
"4947",1486.12806055819
"4948",1511.23176270614
"4949",1507.38135445845
"4950",1483.37315638991
"4951",1471.11422172656
"4952",1501.2471905396
"4953",1503.84159613921
"4954",1497.61423830099
"4955",1487.48662527642
"4956",1496.75338991893
"4957",1506.92512127921
"4958",1511.61274801336
"4959",1518.54942643014
"4960",1496.29468467704
"4961",1481.8811257625
"4962",1526.77391910956
"4963",1500.57670309248
"4964",1525.79109370865
"4965",1510.99174180185
"4966",1510.22638470726
"4967",1481.38358730335
"4968",1515.26386151368
"4969",1503.62691932141
"4970",1541.4730110046
"4971",1493.90515563394
"4972",1516.96628632148
"4973",1497.16519391408
"4974",1487.53701956586
"4975",1485.11040473467
"4976",1487.48313192653
"4977",1492.59353287468
"4978",1487.70251900288
"4979",1499.73263545076
"4980",1505.15619416071
"4981",1467.24362953931
"4982",1495.47597787952
"4983",1470.61028779659
"4984",1479.56452474032
"4985",1528.94299171786
"4986",1494.42380387911
"4987",1497.85489094483
"4988",1499.60349924932
"4989",1518.00552470252
"4990",1499.72332268418
"4991",1491.04870087639
"4992",1494.95648991297
"4993",1522.56122598808
"4994",1495.17855733202
"4995",1520.21146554271
"4996",1504.35927690898
"4997",1507.40273299416
"4998",1510.78632082064
"4999",1479.11959723634
"5000",1505.52483393547
"5001",1495.18144098849
"5002",1483.49443045564
"5003",1533.82029808459
"5004",1511.5418515974
"5005",1494.85429205528
"5006",1505.99164689253
"5007",1491.33349766168
"5008",1490.44065230823
"5009",1501.71389194743
"5010",1496.91565523998
"5011",1509.2653900467
"5012",1503.3468465026
"5013",1464.24362441696
"5014",1527.44920425092
"5015",1480.28030559216
"5016",1487.97520668428
"5017",1492.16332352939
"5018",1516.6638104389
"5019",1504.96821120149
"5020",1508.66770520087
"5021",1533.05429518666
"5022",1501.80692853541
"5023",1497.6206333299
"5024",1468.44706147846
"5025",1504.05683128757
"5026",1527.11163430006
"5027",1512.9071488614
"5028",1509.0871292301
"5029",1491.97412048991
"5030",1516.04247543656
"5031",1489.70336541666
"5032",1508.81895529362
"5033",1512.42967207753
"5034",1525.62432254583
"5035",1465.61533981265
"5036",1506.85130419294
"5037",1526.5681117412
"5038",1521.66362742506
"5039",1522.52870841828
"5040",1528.73087790161
"5041",1509.19168469025
"5042",1483.92606743328
"5043",1479.25300512299
"5044",1492.86075408004
"5045",1515.48978995579
"5046",1527.07042336806
"5047",1506.11320196976
"5048",1499.91566950598
"5049",1507.85410259887
"5050",1486.7077851565
"5051",1495.55350807552
"5052",1486.49644460837
"5053",1509.92529514172
"5054",1498.34944949112
"5055",1504.44470239494
"5056",1460.68533648601
"5057",1484.15449491327
"5058",1509.659531996
"5059",1471.79825492788
"5060",1479.39856288645
"5061",1486.5710376232
"5062",1499.55902825695
"5063",1495.13194538126
"5064",1503.27263006105
"5065",1489.09314818758
"5066",1519.37172009274
"5067",1503.49185052659
"5068",1509.31833581421
"5069",1497.98848082864
"5070",1493.08759120598
"5071",1497.28319238283
"5072",1480.305197595
"5073",1504.8201071844
"5074",1538.77567877946
"5075",1495.29545369361
"5076",1508.82921544468
"5077",1485.67571996561
"5078",1517.29159465396
"5079",1514.68161238763
"5080",1481.15587881868
"5081",1509.15667944355
"5082",1512.62550699074
"5083",1502.6117606662
"5084",1480.81567295565
"5085",1511.80821301427
"5086",1495.07678193685
"5087",1504.69750714913
"5088",1502.26044404077
"5089",1516.65372727807
"5090",1492.27995921955
"5091",1503.42844724414
"5092",1476.87408162312
"5093",1509.44781111427
"5094",1513.73537552521
"5095",1496.47156148999
"5096",1505.14474962146
"5097",1469.69336421674
"5098",1511.85660489993
"5099",1490.05637037388
"5100",1514.08378771504
"5101",1483.32093529277
"5102",1487.39890279081
"5103",1506.91904877887
"5104",1519.2238808597
"5105",1512.07637901136
"5106",1496.74226573467
"5107",1490.57397073584
"5108",1498.31611475334
"5109",1481.94160913193
"5110",1516.6380455696
"5111",1515.49211773797
"5112",1490.49739546922
"5113",1517.66747393783
"5114",1509.04858159319
"5115",1516.44525801432
"5116",1489.58312735958
"5117",1466.22014958371
"5118",1490.8999498829
"5119",1479.61804131571
"5120",1508.90480684126
"5121",1503.90051055375
"5122",1494.46004154441
"5123",1509.24273274537
"5124",1493.62119584928
"5125",1497.65981445321
"5126",1508.36125286253
"5127",1481.956918193
"5128",1468.27727289088
"5129",1481.22272871068
"5130",1474.99991132779
"5131",1488.91290055792
"5132",1479.19312990475
"5133",1488.84142805853
"5134",1515.06159036594
"5135",1496.54132632006
"5136",1497.5126673268
"5137",1495.85143624021
"5138",1478.85982748204
"5139",1497.28010597965
"5140",1506.97461188328
"5141",1497.76125142491
"5142",1501.05599108393
"5143",1504.09514904083
"5144",1491.34721831277
"5145",1523.06384510799
"5146",1527.84879208656
"5147",1501.09249702092
"5148",1499.458346889
"5149",1495.42596738996
"5150",1477.80063269242
"5151",1493.37162049941
"5152",1493.51480792941
"5153",1528.62008878616
"5154",1513.40451956658
"5155",1508.9034415425
"5156",1489.77404487676
"5157",1483.88002533015
"5158",1482.5725642431
"5159",1487.48290563952
"5160",1493.41782362092
"5161",1496.59149885415
"5162",1499.3219878002
"5163",1482.06334408162
"5164",1473.25507105661
"5165",1504.89802554632
"5166",1524.81726400107
"5167",1484.85404384054
"5168",1504.31111671661
"5169",1475.14685591709
"5170",1498.86648774792
"5171",1515.09480965752
"5172",1507.38210361593
"5173",1489.65498282362
"5174",1517.60143922309
"5175",1488.20899514246
"5176",1486.43730977458
"5177",1512.35556490504
"5178",1505.3148135825
"5179",1496.91093425451
"5180",1464.90731386296
"5181",1512.99555984976
"5182",1492.31601598781
"5183",1504.46287192472
"5184",1491.87171828415
"5185",1488.85915054491
"5186",1491.2449609977
"5187",1481.85461797039
"5188",1498.63075807621
"5189",1517.61116837674
"5190",1534.75357999246
"5191",1477.54414960269
"5192",1529.99601348676
"5193",1514.32186562112
"5194",1502.67274293838
"5195",1474.16144031551
"5196",1510.90745560141
"5197",1484.30166696548
"5198",1502.73552746492
"5199",1532.20970499341
"5200",1479.62789464101
"5201",1515.50696956074
"5202",1495.75103637221
"5203",1496.29891085313
"5204",1519.22696630782
"5205",1509.07314239283
"5206",1491.83282029164
"5207",1541.88352542405
"5208",1503.7667027506
"5209",1476.10836723666
"5210",1491.91731716368
"5211",1509.36285644453
"5212",1515.65335961028
"5213",1490.9620275288
"5214",1476.92178348978
"5215",1493.87538594311
"5216",1491.15195108003
"5217",1519.77286920956
"5218",1501.32668741065
"5219",1502.35496657245
"5220",1526.14340195391
"5221",1488.78411002567
"5222",1489.77483580329
"5223",1483.0115884517
"5224",1509.15182637862
"5225",1511.11880479701
"5226",1511.72415320984
"5227",1485.16825451379
"5228",1508.81177300367
"5229",1514.05559565475
"5230",1483.34926847179
"5231",1523.61976844674
"5232",1500.08238659776
"5233",1508.55063621863
"5234",1489.82856771392
"5235",1495.09712061001
"5236",1510.63520169169
"5237",1519.47380577786
"5238",1514.21065977565
"5239",1505.62568680982
"5240",1535.85016400555
"5241",1510.8882487222
"5242",1509.22718399232
"5243",1514.42238711588
"5244",1463.07078739095
"5245",1492.17681956597
"5246",1497.99722100265
"5247",1491.24918062154
"5248",1491.34967506304
"5249",1515.37112683865
"5250",1502.84853700284
"5251",1516.76417488391
"5252",1537.53008738787
"5253",1506.87891473101
"5254",1478.72135500083
"5255",1508.17822757196
"5256",1497.06397541842
"5257",1500.22234802281
"5258",1503.33055228195
"5259",1485.96898805164
"5260",1486.81887694984
"5261",1474.15209511175
"5262",1494.12922732736
"5263",1527.87831844476
"5264",1515.21825698398
"5265",1460.65482948139
"5266",1494.82656775603
"5267",1517.75540353582
"5268",1510.97041451925
"5269",1503.73890199878
"5270",1504.03978532177
"5271",1495.06316240893
"5272",1471.4264748629
"5273",1506.65922799593
"5274",1490.74711059737
"5275",1494.33443297147
"5276",1503.96231143175
"5277",1520.05812537925
"5278",1519.86081905279
"5279",1490.61589811093
"5280",1499.89867925715
"5281",1486.65903752172
"5282",1495.9760975651
"5283",1496.83908031856
"5284",1532.87279711493
"5285",1549.62215030819
"5286",1479.94282723184
"5287",1548.55741324774
"5288",1517.84765426247
"5289",1512.61330842764
"5290",1490.10222246473
"5291",1514.47403271339
"5292",1502.64802825042
"5293",1510.71258894522
"5294",1496.39770633142
"5295",1523.17505480921
"5296",1498.49463118968
"5297",1502.35834551191
"5298",1497.91301586858
"5299",1516.86874540489
"5300",1494.85716285798
"5301",1514.29473804784
"5302",1497.01182261727
"5303",1467.00125058157
"5304",1485.14941716968
"5305",1512.29208582203
"5306",1512.1457399186
"5307",1519.80662832349
"5308",1487.54973905296
"5309",1470.44389139919
"5310",1487.14199007638
"5311",1513.68440897759
"5312",1484.26289067969
"5313",1504.81813872603
"5314",1523.39220594827
"5315",1486.0550346972
"5316",1514.01684672986
"5317",1503.09574367442
"5318",1514.05904753238
"5319",1486.92575183414
"5320",1505.1161640987
"5321",1501.47017639571
"5322",1481.91189875732
"5323",1481.19244826974
"5324",1482.78759369681
"5325",1500.51473365875
"5326",1502.6011069155
"5327",1465.95947103396
"5328",1498.29299023419
"5329",1506.12769315116
"5330",1496.26816148967
"5331",1503.85790423695
"5332",1507.77639390475
"5333",1530.17401335871
"5334",1530.390702959
"5335",1521.66110303938
"5336",1495.91871180633
"5337",1503.70667341252
"5338",1513.54331843334
"5339",1499.05115342798
"5340",1517.78935492718
"5341",1506.26110390703
"5342",1498.67443409385
"5343",1500.67439117115
"5344",1487.78024696961
"5345",1520.45328904757
"5346",1484.54909010572
"5347",1513.42378444033
"5348",1497.5554046352
"5349",1525.68729511239
"5350",1486.06067088635
"5351",1501.85122687958
"5352",1473.19908135926
"5353",1484.31755563011
"5354",1479.55588014777
"5355",1503.0478316765
"5356",1507.74296683343
"5357",1496.1239529664
"5358",1509.79916979796
"5359",1487.82832169834
"5360",1503.78930894415
"5361",1500.3013311149
"5362",1531.79524206471
"5363",1511.468684351
"5364",1498.8135695392
"5365",1506.30555058467
"5366",1501.32698751968
"5367",1498.42592410179
"5368",1528.10416881043
"5369",1492.43237397489
"5370",1491.9997061045
"5371",1488.51176373274
"5372",1502.12864979967
"5373",1481.05193735725
"5374",1530.19364522481
"5375",1515.63306937272
"5376",1516.99410104886
"5377",1508.87794333519
"5378",1497.56121673664
"5379",1501.21975050675
"5380",1498.68938890807
"5381",1485.07375748306
"5382",1490.27849264235
"5383",1511.94748667419
"5384",1469.80752907516
"5385",1501.006093924
"5386",1491.1325803818
"5387",1505.03743909007
"5388",1452.5793388928
"5389",1482.31179821903
"5390",1515.16565932222
"5391",1522.14610059155
"5392",1491.735055787
"5393",1505.61375540396
"5394",1485.4752359045
"5395",1488.13022073069
"5396",1510.00730695408
"5397",1530.17097093433
"5398",1493.24144377779
"5399",1481.32648305159
"5400",1506.253858396
"5401",1511.19906048871
"5402",1507.07718637946
"5403",1502.2470384625
"5404",1490.84554737484
"5405",1504.41927903011
"5406",1487.86222197957
"5407",1505.90536863149
"5408",1486.21277465671
"5409",1468.71675845133
"5410",1492.47387737345
"5411",1500.45331293871
"5412",1503.74613635757
"5413",1473.83500977752
"5414",1520.4610852494
"5415",1492.11189593985
"5416",1537.41929805158
"5417",1487.95041037315
"5418",1486.56331970704
"5419",1508.67830731035
"5420",1512.19302172143
"5421",1485.68107928661
"5422",1492.52026195668
"5423",1482.47039327073
"5424",1530.29118461974
"5425",1497.34938719977
"5426",1512.55518150854
"5427",1489.58112169645
"5428",1488.37098249446
"5429",1515.08750341973
"5430",1485.27789805821
"5431",1512.23563281475
"5432",1519.51929177804
"5433",1515.3541420476
"5434",1517.94151060876
"5435",1506.65401751495
"5436",1492.22966250569
"5437",1494.12510207547
"5438",1504.43363472157
"5439",1493.75822693838
"5440",1541.50080532057
"5441",1502.31388498186
"5442",1484.49257911533
"5443",1492.91417189129
"5444",1505.39130754197
"5445",1514.54147442536
"5446",1490.02325265203
"5447",1489.29557610932
"5448",1494.40587224988
"5449",1515.22884927375
"5450",1519.06179260632
"5451",1505.4276135626
"5452",1489.9979191756
"5453",1490.83204122444
"5454",1467.7323195472
"5455",1512.09012458142
"5456",1515.26461855278
"5457",1495.09314969727
"5458",1510.33300057493
"5459",1540.5584882282
"5460",1522.49726984065
"5461",1495.79809797536
"5462",1494.06081299606
"5463",1505.98019863239
"5464",1498.46652001553
"5465",1494.18330996378
"5466",1508.34533940358
"5467",1491.96891995358
"5468",1516.65431478395
"5469",1498.91026065101
"5470",1500.34336583153
"5471",1486.67571313499
"5472",1499.2897277148
"5473",1506.15955820542
"5474",1527.80288149168
"5475",1506.81824084501
"5476",1495.91532770718
"5477",1501.72321196448
"5478",1501.13646345076
"5479",1482.21126262556
"5480",1470.82539934643
"5481",1516.76740565855
"5482",1511.24844560465
"5483",1494.49833597729
"5484",1507.89353413539
"5485",1502.79110860582
"5486",1481.20092056838
"5487",1508.88998912349
"5488",1518.82421318545
"5489",1529.35982861691
"5490",1490.58989729324
"5491",1505.63024346608
"5492",1505.44172599105
"5493",1522.01029378709
"5494",1544.43687139554
"5495",1548.36897224245
"5496",1493.4242138405
"5497",1485.13042690847
"5498",1510.99236967731
"5499",1511.73863769376
"5500",1500.97663491277
"5501",1492.31816100756
"5502",1498.99117450517
"5503",1499.29586464434
"5504",1512.12359840597
"5505",1501.62765316479
"5506",1511.28280973825
"5507",1525.74351545718
"5508",1489.41911087168
"5509",1500.02699523786
"5510",1497.62881747541
"5511",1500.14428924553
"5512",1511.48894998336
"5513",1498.56424816882
"5514",1480.87095373929
"5515",1496.48757398839
"5516",1492.90036671794
"5517",1528.34671874441
"5518",1488.47282305007
"5519",1498.82575270944
"5520",1529.14354673521
"5521",1487.86835628222
"5522",1510.04223397582
"5523",1522.05684786662
"5524",1496.57852837434
"5525",1511.62238269319
"5526",1507.64151140611
"5527",1487.51249401678
"5528",1506.9889913008
"5529",1508.25120019883
"5530",1507.9069299245
"5531",1517.28931375269
"5532",1501.30672275774
"5533",1548.55954574146
"5534",1514.46123231198
"5535",1522.53668595323
"5536",1518.60333020935
"5537",1506.86394650867
"5538",1491.49192470621
"5539",1501.47353803832
"5540",1496.7160675161
"5541",1522.08298272107
"5542",1516.4023765011
"5543",1500.76955099027
"5544",1516.66718507829
"5545",1475.0109478311
"5546",1515.0851485436
"5547",1479.13867840233
"5548",1472.64860901512
"5549",1477.47191819302
"5550",1504.74137355136
"5551",1489.43694662322
"5552",1528.56798778508
"5553",1515.52904251478
"5554",1495.48636633767
"5555",1500.03437888277
"5556",1503.48021724224
"5557",1516.03046121739
"5558",1502.38003140949
"5559",1494.95546494748
"5560",1499.14265584755
"5561",1527.99154126169
"5562",1512.61266302426
"5563",1486.20247316904
"5564",1503.37336350772
"5565",1472.0108487235
"5566",1508.22497558063
"5567",1481.23975180583
"5568",1494.00644231982
"5569",1481.77775191031
"5570",1467.68029462496
"5571",1508.88026525962
"5572",1508.29363978336
"5573",1481.99150928217
"5574",1510.80655622806
"5575",1500.34956865688
"5576",1495.35952211493
"5577",1512.87748192375
"5578",1503.24682001732
"5579",1490.71695019356
"5580",1493.21084121075
"5581",1500.12673935991
"5582",1511.54675393897
"5583",1499.77327021029
"5584",1517.95920426784
"5585",1467.02608048733
"5586",1527.16375234211
"5587",1497.4786727185
"5588",1499.10238518071
"5589",1499.41900664643
"5590",1503.45388853729
"5591",1509.03852827219
"5592",1487.23335019276
"5593",1504.53175160239
"5594",1492.37361811361
"5595",1501.44160723073
"5596",1504.64498500064
"5597",1494.6067998426
"5598",1489.24199170126
"5599",1512.27739886916
"5600",1484.19650144759
"5601",1497.79634393186
"5602",1474.60695973017
"5603",1488.93880900948
"5604",1485.62353371371
"5605",1520.24381628639
"5606",1487.02847829825
"5607",1487.52664267876
"5608",1484.47736773624
"5609",1482.79123680433
"5610",1488.90101493324
"5611",1515.29773804316
"5612",1496.4321811571
"5613",1498.9238603387
"5614",1484.46334836187
"5615",1493.05745268497
"5616",1471.49109696236
"5617",1521.34786993439
"5618",1478.89981906114
"5619",1482.32968067112
"5620",1509.98574706162
"5621",1482.76374370968
"5622",1499.74804196566
"5623",1464.00164588329
"5624",1478.62453759775
"5625",1512.17757777679
"5626",1477.59653133599
"5627",1504.77815237277
"5628",1477.66234747321
"5629",1504.35949820114
"5630",1482.58025333489
"5631",1492.65227896982
"5632",1520.88931270611
"5633",1485.62272157011
"5634",1512.50368835405
"5635",1499.86607175975
"5636",1517.92498347245
"5637",1523.26584901127
"5638",1506.05930252864
"5639",1495.36096574506
"5640",1495.41189025043
"5641",1524.9723715464
"5642",1496.98514837768
"5643",1541.9138258387
"5644",1492.63488499962
"5645",1487.36907682452
"5646",1491.54875979592
"5647",1504.84125658261
"5648",1509.84392566404
"5649",1489.62343500539
"5650",1516.35569641875
"5651",1491.54791222447
"5652",1478.62770579936
"5653",1491.54221235163
"5654",1483.81761744966
"5655",1505.87262004214
"5656",1499.67965870175
"5657",1494.29413523412
"5658",1520.78427328156
"5659",1514.98102979346
"5660",1487.81149572308
"5661",1486.53146628038
"5662",1497.5389536952
"5663",1500.40696946823
"5664",1518.66712655775
"5665",1531.31616553665
"5666",1510.98780692457
"5667",1513.16659438739
"5668",1481.05327613072
"5669",1491.09557299761
"5670",1506.06804759374
"5671",1502.19894735408
"5672",1507.60824216484
"5673",1507.4701111781
"5674",1503.61282396429
"5675",1514.4736368796
"5676",1514.11763520232
"5677",1510.84082073264
"5678",1514.95545118224
"5679",1506.28252158513
"5680",1492.74008684503
"5681",1497.07184309983
"5682",1485.13633774703
"5683",1500.36809235187
"5684",1504.22577712895
"5685",1494.69382424699
"5686",1533.27331624009
"5687",1488.57517936347
"5688",1512.22342274575
"5689",1495.0205877584
"5690",1509.29664941729
"5691",1522.01094924493
"5692",1488.91132775913
"5693",1478.5483959474
"5694",1474.52059445729
"5695",1496.72855038353
"5696",1509.35649477613
"5697",1519.16584611078
"5698",1454.02702489655
"5699",1501.21818216798
"5700",1507.87281137434
"5701",1536.99766107922
"5702",1509.44608362379
"5703",1501.67162770108
"5704",1490.80328160618
"5705",1508.63803025917
"5706",1524.4025034765
"5707",1497.27153712201
"5708",1470.24241980469
"5709",1503.94526681529
"5710",1506.62200239262
"5711",1508.31447508653
"5712",1515.40350515486
"5713",1501.81733698183
"5714",1504.4801866261
"5715",1511.63972874124
"5716",1498.49577688835
"5717",1504.61722487758
"5718",1506.93987954994
"5719",1472.58746673504
"5720",1510.90743888769
"5721",1471.31950005792
"5722",1480.39335833515
"5723",1493.17763111078
"5724",1476.85564529009
"5725",1515.83887119143
"5726",1508.26841816355
"5727",1506.41642299483
"5728",1500.6211702331
"5729",1503.16567173132
"5730",1517.51878756416
"5731",1480.02647259403
"5732",1513.21296341138
"5733",1492.76202333028
"5734",1517.61236628926
"5735",1514.44035868267
"5736",1525.13180974129
"5737",1519.39648577242
"5738",1500.3209235678
"5739",1501.25661267826
"5740",1515.45472952516
"5741",1524.19581475674
"5742",1493.99535231354
"5743",1499.35259102295
"5744",1469.77694653082
"5745",1510.26189320187
"5746",1486.05578474568
"5747",1524.3187347204
"5748",1512.57037477659
"5749",1504.09977957633
"5750",1504.04349512192
"5751",1494.07530505229
"5752",1497.11510190097
"5753",1497.02393913098
"5754",1503.09461577959
"5755",1484.32167540448
"5756",1521.89467007305
"5757",1510.66019715547
"5758",1509.39086129588
"5759",1512.54712958253
"5760",1499.26786535039
"5761",1491.63290871469
"5762",1508.48630921156
"5763",1493.96526593314
"5764",1504.2063429645
"5765",1510.82309285104
"5766",1491.92689859339
"5767",1534.83708902582
"5768",1506.66947593162
"5769",1483.26361324207
"5770",1512.1291657406
"5771",1489.88839636821
"5772",1487.6517255108
"5773",1502.34477142832
"5774",1499.96527618263
"5775",1483.41456441954
"5776",1516.29345711131
"5777",1495.35139799716
"5778",1481.91307781342
"5779",1503.90634221158
"5780",1478.61783902889
"5781",1513.17554484071
"5782",1487.83002164856
"5783",1520.31513068656
"5784",1467.51493014848
"5785",1480.95990417203
"5786",1488.69589737933
"5787",1511.53929869111
"5788",1485.10132003441
"5789",1481.39873753728
"5790",1472.88075061402
"5791",1539.9360490285
"5792",1462.50961544476
"5793",1507.81872688421
"5794",1478.379286942
"5795",1503.39462370698
"5796",1493.73416924249
"5797",1520.9330436981
"5798",1504.64766744053
"5799",1496.75046481014
"5800",1494.26079410193
"5801",1466.58468458493
"5802",1480.45382689359
"5803",1524.39336738681
"5804",1492.30038150562
"5805",1489.69623480882
"5806",1511.18074026225
"5807",1514.97962735022
"5808",1499.37303852009
"5809",1488.90612059962
"5810",1488.79394469548
"5811",1485.92314336892
"5812",1498.47611136917
"5813",1495.7877070713
"5814",1494.25583578532
"5815",1488.56563057731
"5816",1493.79000974394
"5817",1485.09815365846
"5818",1506.77283719839
"5819",1472.96728496437
"5820",1525.66184138033
"5821",1507.00065620252
"5822",1468.78410457122
"5823",1504.75888739633
"5824",1470.55100676065
"5825",1484.92328149499
"5826",1498.95245769646
"5827",1506.76760451976
"5828",1494.62380125312
"5829",1506.91408376232
"5830",1487.22253584718
"5831",1518.62283218509
"5832",1476.11684677616
"5833",1495.61562021672
"5834",1509.49757257875
"5835",1480.12268444305
"5836",1498.2293749621
"5837",1513.99759737838
"5838",1525.52155154274
"5839",1476.29972475963
"5840",1505.42391463563
"5841",1500.39338252184
"5842",1486.77107406789
"5843",1525.4984969827
"5844",1475.69498801675
"5845",1489.23274051595
"5846",1493.50509750853
"5847",1516.1527613096
"5848",1509.39655964686
"5849",1480.10793866477
"5850",1500.41798881906
"5851",1513.4061451133
"5852",1495.464868703
"5853",1491.75108946482
"5854",1482.93440537088
"5855",1498.13589468155
"5856",1512.20005367128
"5857",1479.51493390341
"5858",1502.66577360606
"5859",1488.12447734204
"5860",1501.19811587014
"5861",1509.78382988934
"5862",1500.307877749
"5863",1515.64339503702
"5864",1500.86869812913
"5865",1521.82408134186
"5866",1508.31712104996
"5867",1478.09979435323
"5868",1497.96438682034
"5869",1507.60756436163
"5870",1522.07484867966
"5871",1493.09694784765
"5872",1488.67909758766
"5873",1507.23732315358
"5874",1516.10357155491
"5875",1496.26313955642
"5876",1494.74225890757
"5877",1514.5465278849
"5878",1482.34905937614
"5879",1508.88196436725
"5880",1492.78610200345
"5881",1527.19083092263
"5882",1510.19763825423
"5883",1496.97585390627
"5884",1500.87334066504
"5885",1481.22835655675
"5886",1527.4478046398
"5887",1505.63050262845
"5888",1515.606388112
"5889",1488.23099192075
"5890",1525.95189622701
"5891",1495.29538103641
"5892",1512.29100801535
"5893",1497.83800103999
"5894",1497.0641775928
"5895",1511.25974645452
"5896",1499.07800665126
"5897",1472.63895171138
"5898",1502.12977398757
"5899",1495.52198157713
"5900",1505.43366791018
"5901",1489.59001347499
"5902",1508.75083863045
"5903",1534.11292630848
"5904",1517.48908016274
"5905",1498.49193906364
"5906",1508.25550874823
"5907",1487.4800256498
"5908",1510.99224477163
"5909",1484.90979422703
"5910",1472.83617902144
"5911",1488.88841944103
"5912",1512.84940429498
"5913",1479.85525225258
"5914",1507.61961184644
"5915",1487.71075556149
"5916",1509.12837773347
"5917",1485.49297617272
"5918",1480.69262319828
"5919",1488.34973169559
"5920",1523.92484034443
"5921",1489.38237658172
"5922",1497.0873106155
"5923",1492.98601095893
"5924",1504.95943299407
"5925",1491.46834963927
"5926",1485.80010174488
"5927",1483.15023100869
"5928",1492.99620321658
"5929",1497.6055483632
"5930",1488.73577116954
"5931",1495.36207461446
"5932",1469.95063653449
"5933",1471.73697822764
"5934",1480.60908828147
"5935",1490.41076560948
"5936",1524.83216880538
"5937",1513.36337031572
"5938",1474.22610932022
"5939",1509.4459897572
"5940",1502.56744640676
"5941",1511.56995777545
"5942",1502.79366828807
"5943",1499.2937077127
"5944",1487.80075919372
"5945",1507.92754875251
"5946",1508.30660064855
"5947",1509.57776195412
"5948",1486.41350790028
"5949",1521.59126278127
"5950",1530.46002164859
"5951",1480.25017958275
"5952",1495.507933594
"5953",1499.18209412798
"5954",1513.15895149022
"5955",1513.5086690864
"5956",1504.46592785764
"5957",1481.80558128103
"5958",1492.83723146966
"5959",1496.94599102195
"5960",1507.33122423407
"5961",1499.71814521644
"5962",1493.80141581573
"5963",1520.30425038547
"5964",1497.9485395488
"5965",1483.830125982
"5966",1514.64683917652
"5967",1492.27058576391
"5968",1527.26737105188
"5969",1491.14098088503
"5970",1512.51234132384
"5971",1472.20396375662
"5972",1481.59927528888
"5973",1457.76193208574
"5974",1505.89559518882
"5975",1505.12511953553
"5976",1507.54974832185
"5977",1505.37650631981
"5978",1513.85379822858
"5979",1530.0193384916
"5980",1465.55156790996
"5981",1516.78926122198
"5982",1538.57227488263
"5983",1497.52193675104
"5984",1497.81783006859
"5985",1492.49497142879
"5986",1505.86558222455
"5987",1526.16354148184
"5988",1517.92825283934
"5989",1488.18356614706
"5990",1495.79242465118
"5991",1485.4865658675
"5992",1508.6608374162
"5993",1507.32185725117
"5994",1497.84103865088
"5995",1502.05880725877
"5996",1471.91696693992
"5997",1512.98783497902
"5998",1497.94479057862
"5999",1516.92034473882
"6000",1487.0715700502
"6001",1496.90777115282
"6002",1520.21309463103
"6003",1520.25810210056
"6004",1496.95232893649
"6005",1512.60603660569
"6006",1485.93644500792
"6007",1516.39606593824
"6008",1476.84690767162
"6009",1506.88481261215
"6010",1493.65657950492
"6011",1484.84861734236
"6012",1499.5742239973
"6013",1489.31353957089
"6014",1487.95372916544
"6015",1479.83987169083
"6016",1478.07681011151
"6017",1487.599142379
"6018",1494.67087904232
"6019",1494.84339435463
"6020",1479.32250030927
"6021",1504.93081754603
"6022",1486.97200928844
"6023",1514.60690785107
"6024",1491.63924725929
"6025",1512.32983091081
"6026",1515.66975593976
"6027",1485.34869773223
"6028",1512.85738163438
"6029",1503.91968162091
"6030",1483.14958146322
"6031",1502.68728187369
"6032",1502.76971885089
"6033",1507.3755104766
"6034",1509.22243990265
"6035",1507.36024030189
"6036",1484.47479606195
"6037",1494.35413204298
"6038",1513.91521194001
"6039",1490.00700555927
"6040",1531.17516649705
"6041",1463.74135923709
"6042",1486.08330542247
"6043",1487.55637870391
"6044",1486.15166226146
"6045",1527.93061186616
"6046",1523.12595982422
"6047",1485.39178703543
"6048",1500.72435818423
"6049",1491.70609701493
"6050",1516.76313771034
"6051",1476.10867161828
"6052",1501.09409438188
"6053",1469.23529657629
"6054",1473.8695501015
"6055",1517.9638582103
"6056",1537.16097915639
"6057",1526.89752628159
"6058",1508.83749211776
"6059",1494.80845209268
"6060",1498.10008548977
"6061",1503.55165142341
"6062",1484.04309261995
"6063",1503.19925364207
"6064",1508.75061912196
"6065",1527.36249351785
"6066",1507.8074828959
"6067",1512.78503862536
"6068",1489.4911361065
"6069",1515.47007361032
"6070",1489.00407634984
"6071",1529.72692508511
"6072",1498.02311924634
"6073",1496.9868283953
"6074",1533.31707938761
"6075",1495.87254672671
"6076",1476.65475795224
"6077",1489.62896528721
"6078",1493.5276155854
"6079",1518.09480903902
"6080",1500.93984497447
"6081",1501.16186877582
"6082",1500.480988728
"6083",1481.50726116259
"6084",1516.89575339226
"6085",1493.55998451958
"6086",1519.63935358644
"6087",1509.17631892622
"6088",1483.14050158437
"6089",1537.1140066475
"6090",1523.92305362543
"6091",1497.16071763611
"6092",1501.20926055743
"6093",1544.09951601141
